Frequency,Amplitude
-124.02088772845954,2027.4676073467074
-122.71540469973891,1662.7255293990347
-121.40992167101828,1370.403901544249
-120.10443864229765,452.40031910531803
-118.79895561357704,1676.4153644858816
-117.4934725848564,1194.7141881479859
-116.18798955613578,1096.047407694825
-114.88250652741515,958.0629699348664
-113.57702349869453,1043.4661962418868
-112.2715404699739,2287.5974299329637
-110.96605744125327,917.7950167894546
-109.66057441253264,2136.5439738675636
-108.35509138381202,583.6999231235071
-107.0496083550914,1171.0014294549
-105.74412532637076,2484.4722363587885
-104.43864229765013,1099.361131098311
-103.1331592689295,1026.1763543780564
-101.82767624020889,1255.1885966474845
-100.52219321148826,1351.643747394807
-99.21671018276763,1808.3900391460863
-97.911227154047,2074.764635594514
-96.60574412532638,1514.024751137644
-95.30026109660575,446.09837370944194
-93.99477806788512,1252.2087679566419
-92.68929503916449,3909.836334521624
-91.38381201044388,1444.000243043703
-90.07832898172325,1633.7318163620089
-88.77284595300262,2394.5325450169244
-87.46736292428199,1360.4275604555603
-86.16187989556137,3678.065608650478
-84.85639686684074,1463.6599851532226
-83.55091383812011,3470.784790503771
-82.24543080939948,903.8371932960836
-80.93994778067885,1333.8899150074321
-79.63446475195823,3077.9172216564766
-78.3289817232376,958.5814228958558
-77.02349869451697,3525.098181698098
-75.71801566579634,1237.0856407591402
-74.41253263707573,2869.4132145244207
-73.1070496083551,1797.8024926192309
-71.80156657963447,1376.5969702023554
-70.49608355091384,2713.0264447747677
-69.19060052219322,1013.2608899995475
-67.88511749347259,4300.639589242662
-66.57963446475196,1468.6440229782518
-65.27415143603133,2004.0391006246748
-63.96866840731071,1330.2714355475032
-62.663185378590086,3717.8312266953544
-61.357702349869456,2536.619974735479
-60.052219321148826,2230.664614207182
-58.7467362924282,2036.2777250047463
-57.44125326370757,3693.895711835619
-56.13577023498695,274.0021471118503
-54.83028720626632,4762.487111783165
-53.5248041775457,1843.204303213668
-52.21932114882507,4795.04414544503
-50.913838120104444,1603.0282692626913
-49.608355091383814,4723.415736633688
-48.30287206266319,4666.7740097344595
-46.99738903394256,2077.284105123919
-45.69190600522194,2736.4310184481224
-44.38642297650131,2685.884832261197
-43.080939947780685,1803.3048962605933
-41.775456919060055,6974.8524799174975
-40.469973890339425,1450.4730292266777
-39.1644908616188,4522.831128895531
-37.85900783289817,1207.5348549255716
-36.55352480417755,6798.365883135852
-35.24804177545692,436.2582772016615
-33.942558746736296,4932.788129573642
-32.637075718015666,4217.645257885724
-31.331592689295043,4963.890180414754
-30.026109660574413,3484.2373227787016
-28.720626631853786,4468.234114929589
-27.41514360313316,6089.251849430986
-26.109660574412533,5049.0364646768885
-24.804177545691907,7123.542433418896
-23.49869451697128,5876.936459545328
-22.193211488250654,9350.977225056935
-20.887728459530027,4626.33054972797
-19.5822454308094,7757.490868050532
-18.276762402088774,8788.46819528892
-16.971279373368148,4148.877159650397
-15.665796344647521,8518.875172721484
-14.360313315926893,9672.732240335978
-13.054830287206267,6119.362771850384
-11.74934725848564,16971.639055320982
-10.443864229765014,11924.863256325534
-9.138381201044387,10673.292446045512
-7.832898172323761,20896.864256085653
-6.527415143603133,21782.262691584478
-5.221932114882507,20144.696080713988
-3.9164490861618804,34893.12735405099
-2.6109660574412534,49833.76886674389
-1.3054830287206267,94685.65432623755
